Unnamed: 0,carat,cut,color,clarity,depth,table,x,y,z,target
32452,0.39,4,1,5,60.9,58.0,4.72,4.77,2.89,0
32453,0.32,3,2,7,61.8,59.0,4.42,4.38,2.72,0
32454,0.36,4,0,4,62.8,55.0,4.52,4.55,2.85,0
32455,0.4,3,4,4,61.8,59.2,4.72,4.74,2.92,0
32456,0.4,3,4,4,62.7,58.5,4.7,4.74,2.96,0
32457,0.39,4,1,5,62.7,59.0,4.64,4.68,2.92,0
32458,0.39,2,4,7,62.0,55.0,4.68,4.7,2.91,0
32459,0.38,2,4,7,61.6,56.0,4.67,4.72,2.89,0
32460,0.36,2,3,7,61.5,55.0,4.58,4.62,2.83,0
32461,0.36,2,3,7,61.8,54.0,4.59,4.61,2.84,0
32462,0.36,2,3,7,61.7,54.0,4.59,4.62,2.84,0
32463,0.36,2,4,6,61.5,56.0,4.57,4.6,2.82,0
32464,0.36,2,4,6,61.8,56.0,4.6,4.63,2.85,0
32465,0.38,2,3,4,61.5,57.0,4.66,4.71,2.88,0
32466,0.3,2,3,1,62.6,56.0,4.29,4.32,2.69,0
32467,0.36,2,0,2,60.6,56.0,4.63,4.58,2.79,0
32468,0.36,4,0,2,63.2,56.0,4.56,4.52,2.87,0
32469,0.36,2,0,2,62.8,57.0,4.54,4.51,2.84,0
32470,0.45,0,2,2,66.8,59.0,4.79,4.63,3.16,0
32471,0.45,0,2,2,57.9,66.0,5.08,4.98,2.91,0
32472,0.37,3,0,5,60.5,59.0,4.66,4.69,2.83,0
32473,0.33,4,3,6,61.2,57.0,4.47,4.5,2.74,0
32474,0.33,4,3,6,61.2,57.0,4.4,4.44,2.71,0
32475,0.33,4,3,6,61.8,55.0,4.44,4.48,2.76,0
32478,0.33,4,4,1,61.7,55.0,4.45,4.48,2.75,0
32479,0.35,2,2,7,61.6,58.0,4.5,4.53,2.78,0
32480,0.35,2,2,7,61.9,54.0,4.55,4.59,2.83,0
32481,0.3,2,1,5,61.8,55.0,4.34,4.36,2.69,0
32482,0.3,2,1,5,61.4,56.0,4.32,4.34,2.66,0
32483,0.3,2,3,4,61.8,56.0,4.32,4.35,2.68,0
32484,0.3,2,2,4,61.8,55.0,4.32,4.36,2.68,0
32488,0.4,4,3,2,62.6,55.3,4.69,4.71,2.93,0
32489,0.32,2,3,6,62.3,56.0,4.38,4.41,2.73,0
32490,0.32,2,3,6,61.4,57.0,4.4,4.44,2.71,0
32491,0.32,2,3,6,61.1,55.0,4.46,4.48,2.73,0
32492,0.38,2,2,5,62.0,54.0,4.64,4.69,2.89,0
32493,0.39,2,1,5,61.4,56.0,4.68,4.74,2.89,0
32494,0.32,2,4,1,61.6,56.0,4.4,4.43,2.72,0
32496,0.3,1,2,1,58.8,61.0,4.35,4.39,2.57,0
32497,0.3,3,4,6,60.7,58.0,4.38,4.35,2.65,0
32500,0.33,3,3,4,60.3,58.0,4.52,4.5,2.72,0
32501,0.33,3,3,4,61.6,57.0,4.51,4.42,2.75,0
32502,0.32,4,2,4,60.0,62.0,4.44,4.49,2.68,0
32503,0.4,4,2,2,63.3,57.0,4.68,4.73,2.98,0
32504,0.42,4,3,2,61.9,55.0,4.78,4.88,2.99,0
32505,0.31,2,3,6,60.5,57.0,4.39,4.43,2.67,0
32506,0.37,2,3,4,60.9,57.0,4.65,4.68,2.84,0
32507,0.4,0,3,4,57.1,64.0,4.88,4.9,2.79,0
32508,0.4,4,1,3,63.1,57.0,4.72,4.7,2.97,0
32509,0.4,3,1,3,58.7,59.0,4.82,4.78,2.82,0
32510,0.4,1,1,3,64.2,57.0,4.7,4.68,3.01,0
32511,0.4,4,1,3,63.5,56.0,4.71,4.68,2.98,0
32512,0.4,1,1,3,63.9,57.0,4.71,4.65,2.99,0
32513,0.4,2,0,3,61.3,56.0,4.77,4.72,2.91,0
32514,0.4,4,0,3,63.1,57.0,4.75,4.72,2.99,0
32515,0.4,1,0,3,63.8,54.0,4.73,4.7,3.01,0
32516,0.4,3,0,3,63.0,59.0,4.69,4.64,2.94,0
32517,0.4,1,0,3,63.9,53.0,4.71,4.68,3.0,0
32518,0.4,4,0,3,63.1,56.0,4.67,4.65,2.94,0
32519,0.4,4,0,3,63.4,59.0,4.7,4.67,2.97,0
32520,0.35,2,3,7,61.0,57.0,4.54,4.58,2.78,0
32521,0.35,3,4,6,59.9,59.0,4.57,4.61,2.75,0
32522,0.35,2,4,6,61.5,57.0,4.53,4.54,2.79,0
32523,0.35,4,3,7,62.4,56.0,4.47,4.53,2.81,0
32524,0.35,2,3,7,62.1,56.0,4.47,4.51,2.79,0
32525,0.42,2,3,7,62.0,56.0,4.79,4.83,2.98,0
32526,0.35,2,4,6,62.3,55.0,4.51,4.55,2.82,0
32527,0.35,4,4,6,62.6,57.0,4.45,4.47,2.79,0
32528,0.35,3,4,6,60.6,60.0,4.51,4.57,2.75,0
32529,0.35,3,4,6,61.2,60.0,4.51,4.54,2.77,0
32530,0.35,4,3,7,62.8,58.0,4.44,4.48,2.8,0
32531,0.35,4,3,7,62.2,58.0,4.49,4.54,2.81,0
32532,0.35,4,4,6,61.2,60.0,4.5,4.55,2.77,0
32533,0.35,2,4,6,61.7,56.0,4.53,4.55,2.8,0
32534,0.35,3,4,6,62.1,58.0,4.46,4.52,2.79,0
32535,0.39,4,3,4,62.7,58.0,4.63,4.69,2.92,0
32536,0.42,2,3,2,62.0,54.0,4.85,4.82,3.0,0
32551,0.3,0,1,4,64.5,56.0,4.26,4.2,2.73,0
32552,0.3,3,2,4,59.8,60.0,4.39,4.31,2.6,0
32553,0.3,2,3,1,62.4,55.0,4.3,4.32,2.69,0
32555,0.32,2,2,7,62.1,55.0,4.37,4.39,2.72,0
32556,0.32,2,2,7,61.2,57.0,4.42,4.44,2.71,0
32557,0.32,2,2,7,60.9,56.0,4.44,4.46,2.71,0
32558,0.32,2,2,7,61.2,55.0,4.43,4.46,2.72,0
32559,0.38,2,5,6,62.4,54.8,4.64,4.66,2.9,0
32560,0.4,2,4,5,61.6,57.0,4.71,4.74,2.91,0
32561,0.36,2,0,5,61.8,55.0,4.58,4.61,2.84,0
32562,0.31,2,1,4,62.0,55.0,4.35,4.38,2.7,0
32563,0.31,2,1,4,61.7,53.0,4.36,4.39,2.7,0
32564,0.31,2,1,4,61.3,55.0,4.4,4.43,2.7,0
32566,0.38,2,2,5,62.0,56.0,4.63,4.66,2.88,0
32567,0.38,4,2,5,60.9,56.0,4.67,4.72,2.86,0
32568,0.38,3,2,5,60.5,59.0,4.67,4.72,2.84,0
32569,0.38,2,3,4,62.5,56.0,4.64,4.58,2.88,0
32570,0.38,4,2,5,61.9,59.0,4.61,4.66,2.87,0
32571,0.38,2,2,5,62.1,57.0,4.61,4.67,2.88,0
32572,0.38,4,2,5,62.8,57.0,4.58,4.62,2.89,0
32573,0.4,3,1,4,61.5,58.0,4.73,4.76,2.92,0
32574,0.38,2,2,5,62.2,57.0,4.6,4.63,2.87,0
32575,0.33,4,2,7,61.6,57.0,4.44,4.46,2.74,0
32576,0.33,4,2,7,61.2,55.0,4.45,4.47,2.73,0
32579,0.36,2,1,5,61.5,56.2,4.56,4.6,2.82,0
32580,0.36,2,0,2,61.6,56.0,4.59,4.6,2.83,0
32581,0.32,1,1,6,59.4,61.0,4.45,4.48,2.65,0
32582,0.32,1,1,5,58.8,63.0,4.48,4.54,2.65,0
32583,0.31,3,2,6,59.7,59.0,4.45,4.49,2.67,0
32584,0.31,2,2,6,61.9,55.0,4.37,4.42,2.72,0
32585,0.31,2,3,1,62.0,54.0,4.35,4.39,2.71,0
32586,0.31,2,1,6,62.4,56.0,4.35,4.37,2.72,0
32587,0.33,2,1,7,61.4,55.0,4.46,4.5,2.75,0
32588,0.33,2,1,7,61.0,57.0,4.46,4.49,2.73,0
32589,0.3,2,0,7,59.4,60.0,4.39,4.47,2.63,0
32590,0.33,2,3,6,61.8,59.0,4.45,4.48,2.76,0
32591,0.33,2,3,6,60.4,58.0,4.5,4.51,2.72,0
32592,0.32,2,3,6,62.1,54.0,4.4,4.43,2.74,0
32593,0.3,2,2,6,61.8,54.0,4.33,4.37,2.69,0
32594,0.3,2,2,6,62.0,55.0,4.3,4.34,2.68,0
32595,0.3,2,2,6,62.4,54.0,4.31,4.35,2.7,0
32596,0.3,2,2,6,61.2,55.0,4.33,4.36,2.66,0
32597,0.3,2,2,6,62.1,55.0,4.31,4.35,2.69,0
32598,0.3,2,2,6,61.9,56.0,4.29,4.33,2.67,0
32599,0.3,2,2,6,58.0,60.0,4.34,4.37,2.64,0
32601,0.39,2,3,4,61.8,55.0,4.72,4.76,2.93,0
32602,0.31,3,2,5,61.2,58.0,4.37,4.35,2.67,0
32603,0.31,2,2,5,62.1,57.0,4.36,4.34,2.7,0
32604,0.31,3,2,5,59.7,60.0,4.42,4.39,2.63,0
32605,0.31,3,2,5,59.0,59.0,4.47,4.44,2.63,0
32606,0.31,2,3,4,61.3,56.0,4.38,4.36,2.68,0
32607,0.31,3,4,7,61.2,60.0,4.39,4.37,2.68,0
32608,0.31,2,4,7,61.5,56.0,4.37,4.35,2.68,0
32609,0.31,3,4,7,61.4,59.0,4.38,4.35,2.68,0
32610,0.31,2,4,7,62.3,55.0,4.37,4.36,2.72,0
32612,0.32,2,1,3,61.3,56.0,4.42,4.45,2.72,0
32613,0.33,2,5,2,62.0,53.5,4.46,4.5,2.78,0
32614,0.3,1,3,5,63.5,58.0,4.24,4.29,2.71,0
32615,0.25,4,3,6,59.4,63.0,4.07,4.11,2.43,0
32617,0.3,4,4,5,62.6,57.0,4.25,4.28,2.67,0
32618,0.3,2,4,5,62.1,55.0,4.3,4.33,2.68,0
32619,0.3,2,4,5,62.0,57.0,4.27,4.31,2.66,0
32620,0.3,2,5,4,62.3,55.0,4.3,4.34,2.69,0
32621,0.3,2,5,4,62.5,54.0,4.3,4.34,2.7,0
32622,0.3,2,5,4,62.0,57.0,4.26,4.29,2.65,0
32623,0.31,2,4,2,61.5,56.5,4.34,4.36,2.67,0
32624,0.31,1,5,4,63.9,55.0,4.28,4.3,2.74,0
32625,0.31,4,4,5,58.9,61.0,4.43,4.46,2.62,0
32629,0.28,4,0,4,60.5,58.0,4.23,4.26,2.57,0
32632,0.28,1,1,4,63.1,55.0,4.15,4.18,2.63,0
32633,0.31,4,2,2,58.8,59.0,4.44,4.5,2.63,0
32635,0.36,2,6,5,61.5,55.0,4.6,4.63,2.84,0
32637,0.25,2,3,5,61.4,57.0,4.08,4.1,2.51,0
32638,0.25,2,3,5,61.8,58.0,4.04,4.08,2.51,0
32639,0.32,2,3,3,61.6,56.0,4.4,4.43,2.72,0
32641,0.31,2,4,7,62.2,55.0,4.36,4.35,2.71,0
32642,0.31,2,4,7,62.5,55.0,4.37,4.34,2.72,0
32643,0.31,3,4,7,60.6,60.0,4.38,4.34,2.64,0
32644,0.31,3,4,7,61.2,59.0,4.38,4.34,2.67,0
32645,0.31,2,4,7,62.4,56.0,4.38,4.34,2.72,0
32646,0.31,3,4,7,61.9,58.0,4.36,4.33,2.69,0
32647,0.31,2,4,7,61.8,56.0,4.36,4.34,2.69,0
32648,0.31,2,4,7,61.1,56.0,4.37,4.33,2.66,0
32649,0.31,2,4,7,62.6,56.0,4.37,4.32,2.72,0
32650,0.31,3,4,7,61.4,58.0,4.37,4.32,2.67,0
32651,0.31,2,4,7,62.4,57.0,4.36,4.32,2.71,0
32652,0.31,2,4,7,62.4,57.0,4.36,4.32,2.71,0
32653,0.31,2,4,7,62.2,57.0,4.36,4.32,2.7,0
32654,0.31,3,4,7,61.4,58.0,4.35,4.32,2.66,0
32655,0.31,3,4,7,62.3,60.0,4.36,4.31,2.7,0
32656,0.31,3,4,7,62.4,59.0,4.35,4.31,2.7,0
32657,0.31,1,4,7,63.7,55.0,4.32,4.28,2.74,0
32658,0.31,1,4,7,63.6,56.0,4.33,4.28,2.74,0
32659,0.31,4,4,7,63.4,56.0,4.32,4.29,2.73,0
32660,0.31,3,4,7,62.6,60.0,4.33,4.29,2.7,0
32661,0.31,2,4,7,62.8,57.0,4.33,4.3,2.71,0
32662,0.31,3,4,7,61.9,58.0,4.33,4.3,2.67,0
32663,0.31,3,4,7,62.4,58.0,4.31,4.28,2.68,0
32664,0.31,3,4,7,62.6,58.0,4.31,4.28,2.69,0
32665,0.31,3,3,4,59.5,59.0,4.47,4.4,2.64,0
32666,0.31,2,3,4,61.5,56.0,4.43,4.39,2.71,0
32667,0.31,2,3,4,61.0,55.0,4.43,4.39,2.69,0
32668,0.31,3,3,4,61.2,60.0,4.39,4.37,2.68,0
32669,0.31,2,3,4,61.4,56.0,4.37,4.36,2.68,0
32670,0.31,3,3,4,59.6,61.0,4.38,4.35,2.6,0
32671,0.31,3,3,4,61.2,59.0,4.37,4.35,2.67,0
32672,0.31,2,3,4,62.4,55.0,4.35,4.33,2.71,0
32673,0.31,2,3,4,62.1,55.0,4.36,4.33,2.7,0
32674,0.31,2,3,4,62.1,55.0,4.37,4.33,2.7,0
32675,0.31,2,3,4,62.5,57.0,4.37,4.34,2.72,0
32676,0.31,3,3,4,62.4,59.0,4.34,4.32,2.7,0
32677,0.31,3,3,4,61.8,59.0,4.35,4.32,2.68,0
32678,0.31,3,3,4,62.2,56.0,4.36,4.32,2.7,0
32679,0.31,3,3,4,60.8,61.0,4.35,4.33,2.64,0
32680,0.31,3,3,4,62.1,58.0,4.35,4.31,2.69,0
32681,0.31,3,3,4,62.1,58.0,4.36,4.31,2.69,0
32682,0.31,3,3,4,61.2,60.0,4.33,4.3,2.64,0
32683,0.31,3,3,4,62.9,58.0,4.35,4.3,2.72,0
32684,0.31,3,3,4,62.4,58.0,4.34,4.31,2.7,0
32685,0.31,2,3,4,62.9,57.0,4.32,4.3,2.71,0
32686,0.31,3,3,4,63.0,57.0,4.32,4.28,2.71,0
32687,0.31,4,3,4,63.2,57.0,4.33,4.28,2.72,0
32688,0.31,4,3,4,63.2,56.0,4.32,4.29,2.72,0
32689,0.31,4,3,4,63.3,56.0,4.33,4.29,2.73,0
32690,0.31,1,3,4,63.8,57.0,4.33,4.29,2.75,0
32691,0.31,4,3,4,63.1,59.0,4.29,4.27,2.7,0
32692,0.31,3,3,4,62.8,58.0,4.3,4.27,2.69,0
32693,0.31,1,3,4,63.7,56.0,4.3,4.27,2.73,0
32694,0.31,4,3,4,63.2,56.0,4.29,4.28,2.71,0
32695,0.31,3,2,5,61.4,58.0,4.4,4.36,2.69,0
32696,0.31,2,2,5,60.8,56.0,4.41,4.38,2.67,0
32697,0.31,3,2,5,59.3,60.0,4.41,4.39,2.61,0
32698,0.31,3,2,5,61.6,58.0,4.38,4.35,2.69,0
32699,0.31,2,2,5,61.9,54.0,4.38,4.35,2.7,0
32700,0.31,2,2,5,62.3,55.0,4.38,4.35,2.72,0
32701,0.31,2,2,5,62.0,56.0,4.39,4.35,2.71,0
32702,0.31,2,2,5,61.6,55.0,4.37,4.36,2.69,0
32703,0.31,2,2,5,60.8,57.0,4.39,4.36,2.66,0
32704,0.31,2,2,5,62.1,53.0,4.39,4.34,2.71,0
32705,0.31,3,2,5,61.5,56.0,4.41,4.34,2.69,0
32706,0.31,3,2,5,60.8,60.0,4.37,4.34,2.65,0
32707,0.31,2,2,5,61.5,56.0,4.37,4.34,2.68,0
32708,0.31,3,2,5,61.7,58.0,4.38,4.34,2.69,0
32709,0.31,3,2,5,62.3,60.0,4.35,4.32,2.7,0
32710,0.31,2,2,5,61.8,56.0,4.37,4.33,2.69,0
32711,0.31,2,2,5,62.3,55.0,4.37,4.33,2.71,0
32712,0.31,2,2,5,62.8,57.0,4.36,4.34,2.73,0
32713,0.31,4,2,5,63.4,56.0,4.34,4.31,2.74,0
32714,0.31,2,2,5,61.9,55.0,4.35,4.31,2.68,0
32715,0.31,3,2,5,62.0,58.0,4.37,4.31,2.69,0
32716,0.31,3,2,5,61.4,55.0,4.34,4.32,2.66,0
32717,0.31,3,2,5,61.4,62.0,4.34,4.32,2.66,0
32718,0.31,3,2,5,61.3,59.0,4.34,4.31,2.65,0
32719,0.31,2,2,5,62.4,56.0,4.34,4.31,2.7,0
32720,0.31,3,2,5,62.4,58.0,4.34,4.31,2.7,0
32721,0.31,2,2,5,62.3,57.0,4.34,4.3,2.69,0
32722,0.31,3,2,5,62.7,59.0,4.34,4.3,2.71,0
32723,0.31,2,2,5,62.7,57.0,4.34,4.3,2.71,0
32724,0.31,3,2,5,61.8,59.0,4.33,4.31,2.67,0
32725,0.31,2,2,5,62.9,56.0,4.32,4.3,2.71,0
32726,0.31,2,2,5,62.3,55.0,4.33,4.3,2.69,0
32727,0.31,3,2,5,62.3,59.0,4.33,4.3,2.69,0
32728,0.31,2,2,5,61.3,57.0,4.34,4.3,2.65,0
32729,0.31,3,2,5,62.0,60.0,4.34,4.3,2.68,0
32730,0.31,2,2,5,62.6,55.0,4.33,4.29,2.7,0
32731,0.31,2,2,5,62.6,57.0,4.33,4.29,2.7,0
32732,0.31,3,2,5,62.3,59.0,4.34,4.29,2.69,0
32733,0.31,4,2,5,63.4,56.0,4.32,4.29,2.73,0
32734,0.31,1,2,5,63.9,56.0,4.32,4.29,2.75,0
32735,0.31,3,2,5,62.9,58.0,4.31,4.27,2.7,0
32736,0.31,3,2,5,62.9,59.0,4.32,4.27,2.7,0
32737,0.31,2,2,5,62.6,57.0,4.33,4.27,2.69,0
32738,0.31,2,2,5,62.8,56.0,4.32,4.28,2.7,0
32739,0.31,3,2,5,59.7,58.0,4.48,4.43,2.66,0
32740,0.31,2,2,5,61.9,55.0,4.39,4.37,2.71,0
32741,0.33,2,1,4,60.0,57.0,4.5,4.47,2.69,0
32742,0.31,3,3,4,62.2,58.0,4.38,4.34,2.71,0
32743,0.31,3,3,4,62.0,59.0,4.3,4.28,2.66,0
32744,0.32,2,2,6,61.5,56.0,4.39,4.42,2.71,0
32745,0.31,2,0,5,60.7,57.0,4.37,4.4,2.66,0
32746,0.33,2,0,5,60.7,56.0,4.48,4.5,2.73,0
32747,0.36,2,2,4,61.5,55.0,4.57,4.61,2.82,0
32748,0.36,2,2,4,61.3,54.0,4.63,4.65,2.84,0
32749,0.36,2,2,4,61.3,55.0,4.59,4.61,2.82,0
32750,0.36,2,2,4,60.8,56.0,4.61,4.64,2.81,0
32752,0.42,3,5,2,62.6,58.0,4.8,4.76,2.99,0
32757,0.42,3,5,2,61.2,60.0,4.82,4.78,2.94,0
32780,0.45,3,3,3,62.0,62.0,4.96,4.86,3.05,0
32782,0.37,3,0,4,60.2,60.0,4.63,4.68,2.8,0
32783,0.32,2,0,7,61.2,56.0,4.39,4.43,2.7,0
32784,0.31,2,0,5,62.1,54.0,4.4,4.36,2.72,0
32785,0.31,2,1,4,60.2,56.0,4.44,4.39,2.66,0
32786,0.32,4,0,7,61.1,59.0,4.39,4.42,2.69,0
32788,0.31,2,0,7,61.2,56.0,4.35,4.37,2.67,0
32789,0.32,2,0,7,60.3,58.0,4.43,4.46,2.68,0
32790,0.4,2,3,5,62.6,56.0,4.69,4.74,2.95,0
32791,0.33,2,2,5,61.1,56.0,4.47,4.5,2.74,0
32792,0.33,3,1,5,61.9,58.0,4.47,4.42,2.75,0
32793,0.32,2,1,5,62.0,55.0,4.41,4.37,2.72,0
32794,0.31,2,0,5,61.6,55.0,4.4,4.37,2.7,0
32795,0.31,2,0,5,60.2,56.0,4.46,4.41,2.67,0
32796,0.31,2,1,4,61.4,56.0,4.38,4.35,2.68,0
32797,0.39,4,5,6,61.3,58.0,4.74,4.78,2.92,0
32798,0.31,2,0,7,61.2,59.0,4.37,4.39,2.68,0
32799,0.39,2,5,6,60.8,56.0,4.76,4.78,2.9,0
32800,0.38,2,1,5,62.0,54.2,4.66,4.68,2.89,0
32828,0.33,4,3,7,59.7,59.0,4.48,4.53,2.69,0
32829,0.35,2,2,7,61.3,55.0,4.57,4.6,2.81,0
32830,0.33,2,3,6,60.9,56.7,4.47,4.49,2.73,0
32831,0.33,2,1,4,61.5,54.0,4.46,4.49,2.75,0
32832,0.33,2,4,1,61.8,55.2,4.44,4.47,2.76,0
32833,0.32,3,2,7,62.2,59.0,4.41,4.34,2.72,0
32834,0.6,3,4,0,60.1,60.0,5.51,5.44,3.29,0
32835,0.42,2,5,5,61.0,54.0,4.84,4.87,2.96,0
32836,0.35,2,3,5,61.3,56.0,4.55,4.58,2.8,0
32841,0.29,3,1,6,60.9,61.0,4.27,4.23,2.59,0
32842,0.36,3,2,5,62.0,59.0,4.56,4.51,2.81,0
32843,0.36,2,2,5,61.5,55.0,4.6,4.57,2.82,0
32845,0.4,2,5,7,62.0,56.0,4.74,4.77,2.95,0
32846,0.4,2,5,7,62.4,55.0,4.7,4.73,2.94,0
32847,0.4,4,3,5,62.9,56.0,4.69,4.72,2.96,0
32848,0.4,2,3,5,62.3,57.0,4.7,4.71,2.93,0
32849,0.4,4,4,4,62.7,56.0,4.71,4.73,2.96,0
32850,0.4,3,4,4,62.6,58.0,4.66,4.73,2.94,0
32851,0.4,1,4,4,63.4,58.0,4.74,4.66,2.98,0
32852,0.4,2,3,5,61.2,57.0,4.73,4.78,2.91,0
32853,0.4,3,4,4,62.4,60.0,4.69,4.74,2.94,0
32854,0.4,1,3,5,63.8,59.0,4.64,4.57,2.94,0
32855,0.4,4,4,4,62.6,58.0,4.68,4.71,2.94,0
32856,0.4,1,3,5,63.5,56.0,4.68,4.7,2.98,0
32857,0.4,4,3,5,62.8,61.0,4.63,4.67,2.92,0
32858,0.4,2,4,4,61.8,56.0,4.74,4.78,2.94,0
32859,0.4,3,4,4,62.6,58.0,4.68,4.71,2.94,0
32860,0.31,4,2,6,61.3,56.0,4.35,4.37,2.67,0
32861,0.39,4,1,5,60.0,56.0,4.76,4.81,2.87,0
32862,0.32,2,1,7,61.0,55.0,4.43,4.45,2.71,0
32863,0.38,2,0,5,60.7,56.0,4.69,4.74,2.86,0
32864,0.32,2,0,5,61.5,55.0,4.43,4.45,2.73,0
32865,0.35,2,5,1,61.8,53.0,4.55,4.57,2.81,0
32866,0.32,4,0,7,60.0,57.0,4.45,4.49,2.68,0
32868,0.38,2,5,7,63.4,53.0,4.61,4.63,2.93,0
32869,0.32,2,0,7,61.6,54.0,4.41,4.46,2.73,0
32870,0.32,2,2,6,61.7,56.0,4.37,4.42,2.71,0
32871,0.37,2,3,5,60.5,56.0,4.65,4.68,2.82,0
32873,0.38,1,0,5,64.1,55.0,4.58,4.62,2.95,0
32874,0.37,2,3,4,61.0,55.0,4.66,4.68,2.85,0
32876,0.36,2,1,2,61.6,56.0,4.59,4.56,2.82,0
32877,0.36,2,1,2,61.9,56.0,4.58,4.53,2.82,0
32878,0.36,2,1,2,62.4,55.0,4.55,4.52,2.83,0
32879,0.36,3,4,4,60.8,59.0,4.62,4.59,2.8,0
32880,0.36,3,4,4,61.6,59.0,4.57,4.52,2.8,0
32881,0.4,4,6,4,63.2,57.0,4.73,4.7,2.98,0
32882,0.4,2,6,4,62.6,55.0,4.75,4.71,2.96,0
32883,0.4,3,6,4,60.7,60.0,4.79,4.76,2.9,0
32884,0.4,3,6,4,59.7,59.0,4.83,4.79,2.87,0
32885,0.4,3,6,4,63.0,58.0,4.7,4.66,2.95,0
32886,0.4,4,6,4,63.4,58.0,4.64,4.61,2.93,0
32887,0.4,3,2,3,62.6,60.0,4.68,4.65,2.92,0
32888,0.36,2,4,4,61.8,57.0,4.6,4.56,2.83,0
32889,0.36,3,4,4,60.5,59.0,4.63,4.6,2.79,0
32890,0.36,3,1,2,60.9,60.0,4.61,4.56,2.79,0
32891,0.36,3,1,2,61.3,56.0,4.62,4.58,2.82,0
32892,0.36,2,1,2,61.4,57.0,4.59,4.56,2.81,0
32893,0.36,2,1,2,62.1,56.0,4.59,4.56,2.84,0
32894,0.36,2,1,2,62.4,55.0,4.58,4.55,2.85,0
32895,0.36,3,1,2,60.8,59.0,4.59,4.56,2.78,0
32896,0.36,4,1,2,63.1,58.0,4.54,4.49,2.85,0
32897,0.36,2,1,2,62.9,56.0,4.57,4.52,2.86,0
32898,0.36,2,1,2,62.0,57.0,4.57,4.53,2.82,0
32899,0.3,4,5,1,63.3,57.0,4.3,4.23,2.7,0
32900,0.3,3,5,1,60.5,59.0,4.34,4.32,2.62,0
32901,0.3,4,5,1,63.3,56.0,4.26,4.21,2.68,0
32902,0.36,0,2,4,55.3,67.0,4.79,4.72,2.63,0
32904,0.42,2,0,2,61.7,56.0,4.79,4.83,2.97,0
32905,0.33,3,3,6,61.5,59.0,4.42,4.46,2.73,0
32906,0.33,2,2,7,62.2,56.0,4.43,4.45,2.76,0
32907,0.42,2,0,2,62.4,57.0,4.77,4.84,3.0,0
32909,0.33,2,2,7,61.3,56.0,4.44,4.46,2.73,0
32910,0.42,2,0,2,62.0,55.0,4.83,4.84,3.0,0
32912,0.42,3,0,2,59.8,59.0,4.86,4.91,2.92,0
32913,0.33,2,2,7,61.9,56.0,4.42,4.46,2.75,0
32915,0.42,4,0,2,62.8,58.0,4.76,4.79,3.0,0
32916,0.33,2,3,6,62.3,55.0,4.42,4.44,2.76,0
32918,0.42,2,0,2,61.8,57.0,4.77,4.81,2.96,0
32919,0.42,2,0,2,61.5,56.0,4.81,4.85,2.97,0
32920,0.42,4,0,2,60.8,59.0,4.82,4.85,2.94,0
32922,0.42,2,0,2,61.9,56.0,4.82,4.84,2.99,0
32924,0.37,2,4,6,62.3,56.0,4.56,4.59,2.85,0
32926,0.42,2,0,2,61.9,57.0,4.77,4.82,2.97,0
32927,0.42,2,0,2,62.3,57.0,4.77,4.8,2.98,0
32928,0.42,3,0,2,61.9,59.0,4.76,4.81,2.96,0
32929,0.42,3,0,2,62.1,59.0,4.77,4.79,2.97,0
32930,0.42,3,0,2,61.1,60.0,4.79,4.83,2.94,0
32931,0.33,4,2,7,62.5,59.0,4.4,4.47,2.77,0
32932,0.33,2,2,7,61.4,56.0,4.44,4.49,2.74,0
32935,0.37,2,1,5,62.7,56.0,4.55,4.6,2.87,0
32936,0.37,3,1,5,61.0,59.0,4.59,4.63,2.81,0
32937,0.37,3,1,5,60.3,58.0,4.63,4.66,2.8,0
32938,0.37,2,1,5,61.9,53.0,4.62,4.65,2.87,0
32939,0.37,3,1,5,61.5,58.0,4.61,4.66,2.85,0
32940,0.37,2,1,5,62.5,56.0,4.58,4.61,2.87,0
32949,0.33,4,3,3,60.0,56.0,4.52,4.55,2.73,0
32950,0.25,2,2,5,62.2,54.0,4.03,4.07,2.52,0
32951,0.25,2,3,4,62.3,53.0,4.02,4.07,2.52,0
32952,0.35,1,2,3,63.8,56.0,4.45,4.48,2.85,0
32953,0.35,4,2,3,62.8,55.0,4.48,4.53,2.83,0
32954,0.35,3,6,4,62.2,58.0,4.49,4.54,2.81,0
32955,0.24,4,1,5,61.7,57.0,3.99,4.02,2.47,0
32956,0.24,4,2,5,61.3,54.0,4.02,4.07,2.47,0
32957,0.24,4,2,4,61.0,57.0,4.01,4.04,2.45,0
32958,0.24,4,1,4,62.4,56.0,3.96,3.97,2.47,0
32959,0.31,2,6,6,62.4,54.0,4.32,4.35,2.7,0
32960,0.31,2,5,4,61.9,54.0,4.33,4.36,2.69,0
32961,0.32,2,3,2,61.4,55.0,4.4,4.46,2.72,0
32962,0.32,2,3,2,61.3,57.0,4.42,4.45,2.72,0
32963,0.3,2,2,2,62.3,56.0,4.27,4.3,2.67,0
32964,0.3,2,2,2,62.5,57.0,4.27,4.31,2.68,0
32965,0.32,3,4,2,62.3,60.0,4.36,4.4,2.73,0
32966,0.32,3,4,2,62.0,58.0,4.38,4.39,2.72,0
32967,0.32,4,4,2,63.0,59.0,4.33,4.37,2.74,0
32968,0.32,1,4,2,63.1,58.0,4.33,4.36,2.74,0
32969,0.32,1,4,2,63.7,55.0,4.3,4.33,2.75,0
